loan_id,customer_id,amount,interest_rate,term_months,start_date,status
1437,25,103180.93,37.39,24,2026-01-24,VIGENTE
1438,256,60518.66,43.4,6,2023-11-22,VIGENTE
1439,837,182654.08,28.84,18,2023-10-27,VIGENTE
1440,704,187408.5,31.11,18,2023-07-06,VIGENTE
1441,596,176668.36,12.36,6,2021-08-08,VIGENTE
1442,284,95673.91,22.17,60,2022-06-01,VIGENTE
1443,719,152594.47,22.33,12,2023-07-07,VIGENTE
1444,265,182286.57,37.69,6,2021-10-30,CANCELADO
1445,753,103565.23,11.19,24,2022-12-31,VIGENTE
1446,446,3377.62,21.96,48,2023-05-06,MOROSO
1447,604,73011.07,41.89,18,2024-01-29,VIGENTE
1448,970,9132.73,26.84,18,2021-11-15,CANCELADO
1449,436,94043.15,11.58,24,2024-01-15,VIGENTE
1450,236,48177.04,30.98,6,2022-01-25,VIGENTE
1451,383,83011.08,30.18,24,2022-08-19,VIGENTE
1452,546,195192.66,28.08,6,2021-07-11,VIGENTE
1453,487,195163.49,13.88,24,2022-04-12,CANCELADO
1454,85,139582.61,9.21,24,2022-08-24,VIGENTE
1455,898,51640.92,30.03,6,2023-11-21,CANCELADO
1456,434,23761.57,19.96,36,2023-07-27,VIGENTE
1457,3,190886.78,23.47,36,2022-10-07,CANCELADO
1458,952,126432.89,41.91,18,2022-12-12,CANCELADO
1459,712,16458.63,37.19,60,2021-02-20,MOROSO
1460,241,68013.17,11.65,36,2022-04-02,CANCELADO
1461,577,69336.4,8.94,12,2022-12-21,VIGENTE
1462,953,161205.03,11.06,36,2025-10-11,VIGENTE
1463,967,43053.49,41.26,6,2021-11-05,VIGENTE
1464,747,137792.56,31.13,24,2025-02-02,CANCELADO
1465,588,159883.64,21.87,36,2023-02-17,VIGENTE
1466,355,110089.6,17.99,48,2022-09-04,MOROSO
1467,369,116910.29,32.68,24,2024-04-10,CANCELADO
1468,843,172458.87,29.77,36,2023-06-15,CANCELADO
1469,704,174916.66,16.92,24,2022-06-02,CANCELADO
1470,357,47663.94,36.88,6,2024-04-04,VIGENTE
1471,265,45460.12,41.42,24,2025-05-21,VIGENTE
1472,368,91780.53,40.18,60,2021-02-26,CANCELADO
1473,55,96092.73,9.13,36,2025-11-17,VIGENTE
1474,859,161033.98,16.57,48,2024-09-07,VIGENTE
1475,221,120194.83,19.96,48,2023-06-25,VIGENTE
1476,945,44809.22,43.08,18,2022-07-28,MOROSO
1477,497,83801.75,22.52,6,2021-04-18,VIGENTE
1478,351,17248.86,16.6,60,2025-04-12,VIGENTE
1479,286,11606.38,34.83,6,2024-04-18,VIGENTE
1480,800,50226.05,32.64,36,2025-08-08,VIGENTE
1481,8,122065.0,25.23,24,2025-01-18,VIGENTE
1482,814,10624.92,11.62,18,2023-10-16,MOROSO
1483,333,93520.29,41.96,24,2024-09-19,MOROSO
1484,792,123663.45,8.19,18,2022-06-06,VIGENTE
1485,822,102092.6,32.92,24,2024-12-25,VIGENTE
1486,469,74980.81,27.47,36,2025-07-20,VIGENTE
1487,537,51288.96,26.37,60,2026-01-20,VIGENTE
1488,138,134748.95,31.8,6,2025-02-16,CANCELADO
1489,86,193918.33,37.47,18,2025-03-17,VIGENTE
1490,756,159349.57,13.28,12,2021-11-22,VIGENTE
1491,856,3096.98,44.63,18,2023-08-16,VIGENTE
1492,752,65970.31,8.37,36,2023-09-03,CANCELADO
1493,469,50555.09,44.4,6,2023-04-12,VIGENTE
1494,831,93981.19,42.09,12,2024-09-26,MOROSO
1495,997,153879.44,24.46,48,2025-12-08,VIGENTE
1496,557,148862.7,35.45,36,2023-06-09,VIGENTE
1497,772,126253.29,38.26,24,2022-03-03,CANCELADO
1498,324,71113.75,13.23,24,2022-03-13,VIGENTE
1499,467,42725.65,16.77,48,2024-07-16,MOROSO
1500,476,54719.98,44.0,18,2023-04-22,VIGENTE
1501,440,69772.07,12.24,36,2025-11-11,VIGENTE
1502,58,11236.07,43.19,48,2025-02-07,VIGENTE
1503,191,131802.57,32.51,12,2025-10-13,VIGENTE
1504,419,66409.59,20.44,24,2021-04-30,VIGENTE
1505,421,90112.86,8.17,48,2023-10-01,CANCELADO
1506,737,5029.47,36.48,6,2024-10-17,VIGENTE
1507,837,171043.7,14.49,24,2025-01-09,VIGENTE
1508,290,84952.14,11.95,12,2022-04-18,VIGENTE
1509,83,174164.39,36.5,24,2024-06-27,VIGENTE
1510,999,189260.52,14.24,12,2023-05-05,VIGENTE
1511,239,82303.63,27.36,48,2024-10-05,CANCELADO
1512,223,5107.85,23.64,12,2025-07-19,VIGENTE
1513,418,5004.62,9.13,60,2023-04-27,VIGENTE
1514,955,199446.51,37.66,36,2024-06-18,CANCELADO
1515,691,154481.93,34.35,24,2022-12-21,VIGENTE
1516,938,160020.16,14.62,48,2024-09-13,VIGENTE
1517,879,89867.65,12.22,24,2023-04-07,VIGENTE
1518,235,7005.81,12.43,48,2025-03-22,CANCELADO
1519,140,112375.57,16.52,24,2023-01-09,MOROSO
1520,293,169590.43,35.67,60,2023-03-18,VIGENTE
1521,232,183133.56,39.62,48,2026-01-21,MOROSO
1522,982,105760.5,10.57,12,2024-07-05,VIGENTE
1523,313,27949.39,32.32,60,2023-12-12,VIGENTE
1524,117,19003.43,44.2,36,2023-12-29,MOROSO
1525,606,25483.32,44.55,18,2024-05-19,CANCELADO
1526,653,10556.96,9.74,12,2022-07-04,MOROSO
1527,781,138618.67,8.82,18,2024-10-05,VIGENTE
1528,936,104201.16,30.6,12,2024-11-13,VIGENTE
1529,985,46699.99,16.55,24,2023-11-19,VIGENTE
1530,118,161769.78,11.67,24,2022-12-21,VIGENTE
1531,32,125110.79,41.97,48,2025-01-28,VIGENTE
1532,100,123543.85,23.33,18,2022-06-07,VIGENTE
1533,244,78829.86,29.8,12,2023-11-06,CANCELADO
1534,784,38865.06,34.84,60,2025-09-05,VIGENTE
1535,422,156932.73,26.46,18,2024-10-14,MOROSO
1536,944,116831.39,17.44,60,2025-11-03,VIGENTE
1537,588,176045.69,32.92,6,2023-12-08,VIGENTE
1538,398,94543.49,31.3,12,2024-10-21,VIGENTE
1539,725,181284.97,15.05,6,2021-05-26,MOROSO
1540,269,61242.3,16.09,18,2022-06-05,VIGENTE
1541,187,93161.22,23.32,6,2026-01-09,VIGENTE
1542,276,171541.36,29.42,48,2021-05-28,CANCELADO
1543,322,196793.49,9.97,36,2024-03-21,MOROSO
1544,585,100213.72,33.84,6,2025-07-11,VIGENTE
1545,790,118188.09,21.0,12,2022-03-03,VIGENTE
1546,323,134091.97,26.7,6,2025-11-16,VIGENTE
1547,811,136731.7,28.82,18,2025-04-11,MOROSO
1548,801,111356.15,12.36,24,2025-03-10,VIGENTE
1549,493,106666.07,11.33,36,2024-10-04,MOROSO
1550,777,60819.36,30.9,48,2023-12-29,VIGENTE
1551,872,171507.95,11.39,60,2024-02-26,VIGENTE
1552,947,133544.19,16.28,36,2024-05-16,VIGENTE
1553,101,181274.32,11.84,24,2026-02-07,MOROSO
1554,701,98766.24,33.67,6,2022-09-21,VIGENTE
1555,165,61109.78,16.38,60,2021-08-02,CANCELADO
1556,946,151507.08,19.09,36,2024-01-03,VIGENTE
1557,152,198451.61,24.56,6,2024-04-01,VIGENTE
1558,173,39751.45,15.14,18,2022-05-19,VIGENTE
1559,757,195621.32,35.39,60,2023-01-11,VIGENTE
1560,28,162393.68,37.51,48,2024-01-06,CANCELADO
1561,172,66173.84,34.35,12,2025-03-28,VIGENTE
1562,821,116162.37,20.23,48,2024-07-30,CANCELADO
1563,753,118512.05,27.29,48,2026-01-25,VIGENTE
1564,294,94385.52,41.83,18,2022-01-29,VIGENTE
1565,969,120534.1,18.51,24,2021-08-02,VIGENTE
1566,546,120327.2,42.09,36,2025-04-10,CANCELADO
1567,894,18652.83,16.37,24,2021-06-23,MOROSO
1568,485,34223.32,29.07,36,2023-11-17,VIGENTE
1569,75,49506.51,13.76,48,2024-02-19,MOROSO
1570,705,54265.36,42.62,18,2025-02-11,CANCELADO
1571,898,84871.1,39.63,24,2025-02-13,VIGENTE
1572,141,139315.35,40.51,48,2023-08-21,VIGENTE
1573,891,64859.0,22.16,18,2021-05-03,VIGENTE
1574,379,175966.6,41.26,24,2023-07-05,VIGENTE
1575,730,30904.59,44.03,18,2023-07-13,VIGENTE
1576,133,88740.08,40.78,12,2022-08-27,VIGENTE
1577,21,149906.98,24.2,48,2025-04-02,MOROSO
1578,427,106012.36,20.3,12,2022-09-30,VIGENTE
1579,675,70572.23,13.4,60,2023-10-23,VIGENTE
1580,210,166555.59,37.41,18,2023-06-24,VIGENTE
1581,778,86666.46,28.26,12,2025-11-04,CANCELADO
1582,730,37668.48,11.52,18,2022-12-21,VIGENTE
1583,663,155360.14,9.32,12,2023-11-24,MOROSO
1584,405,13439.08,20.84,36,2025-05-06,VIGENTE
1585,942,116482.77,17.56,60,2024-11-19,MOROSO
1586,51,64043.8,42.75,24,2021-12-02,MOROSO
1587,981,148131.1,14.51,6,2025-06-10,CANCELADO
1588,533,127566.49,16.61,36,2021-11-24,CANCELADO
1589,461,162439.15,22.24,60,2025-11-08,VIGENTE
1590,300,186506.55,38.23,6,2023-11-26,VIGENTE
1591,905,61659.52,10.23,60,2024-09-11,VIGENTE
1592,231,126293.61,11.38,24,2025-05-22,MOROSO
1593,369,85021.51,21.92,12,2021-03-25,CANCELADO
1594,826,125571.49,33.45,18,2024-09-27,VIGENTE
1595,694,138750.38,29.13,6,2023-05-06,VIGENTE
1596,544,28627.85,17.31,36,2021-11-11,CANCELADO
1597,855,69020.34,34.14,24,2021-09-27,CANCELADO
1598,248,164450.66,27.97,6,2024-10-01,VIGENTE
1599,201,75536.59,41.33,18,2025-09-25,VIGENTE
1600,922,173878.33,21.74,36,2023-12-01,CANCELADO
1601,243,41891.25,11.56,12,2022-08-22,CANCELADO
1602,655,57724.37,30.54,24,2025-11-07,VIGENTE
1603,857,102290.85,29.92,36,2023-07-03,MOROSO
1604,759,94854.12,14.27,36,2024-03-19,MOROSO
1605,907,185356.91,33.62,18,2023-01-20,VIGENTE
1606,261,149407.24,42.09,6,2024-12-26,CANCELADO
1607,284,4980.57,12.41,36,2022-07-17,VIGENTE
1608,929,193247.44,8.01,6,2023-12-16,CANCELADO
1609,540,34949.64,15.06,12,2025-01-06,VIGENTE
1610,605,112570.71,20.2,48,2023-11-29,CANCELADO
1611,608,90861.19,39.17,18,2023-12-10,CANCELADO
1612,143,71423.26,30.34,48,2021-11-20,VIGENTE
1613,766,156992.18,39.38,24,2023-09-18,VIGENTE
1614,116,91059.04,22.6,60,2023-11-07,VIGENTE
1615,842,113435.48,29.1,18,2022-07-22,MOROSO
1616,501,130789.28,34.62,48,2021-07-29,CANCELADO
1617,80,50253.48,18.67,18,2024-01-11,VIGENTE
1618,74,41299.59,26.32,12,2025-08-26,MOROSO
1619,807,55826.27,26.68,60,2024-06-13,VIGENTE
1620,360,122216.21,10.6,36,2022-10-05,VIGENTE
1621,281,85139.25,40.36,48,2025-10-30,VIGENTE
1622,663,94775.85,34.73,36,2023-05-27,VIGENTE
1623,809,62463.03,18.82,48,2024-11-29,CANCELADO
1624,215,34108.55,44.97,60,2025-04-29,VIGENTE
1625,175,136782.69,41.53,24,2023-11-10,MOROSO
1626,635,107084.35,43.77,36,2022-04-26,CANCELADO
1627,773,83961.17,18.54,60,2022-05-19,VIGENTE
1628,334,194662.7,16.11,6,2024-03-11,CANCELADO
1629,90,169946.47,44.43,60,2023-01-13,MOROSO
1630,94,8285.76,8.4,18,2023-12-01,CANCELADO
1631,905,17079.38,40.78,60,2024-01-22,CANCELADO
1632,393,142769.21,35.13,48,2024-12-01,VIGENTE
1633,142,117685.5,30.24,36,2022-07-26,VIGENTE
1634,587,175613.87,15.62,24,2025-11-14,CANCELADO
1635,96,25707.96,24.34,24,2021-04-05,CANCELADO
1636,737,47377.72,32.5,18,2024-02-12,MOROSO
1637,601,66796.12,9.36,36,2022-02-02,VIGENTE
1638,693,44441.19,12.81,36,2021-03-06,CANCELADO
1639,239,132973.36,16.8,36,2023-06-29,VIGENTE
1640,568,142237.06,12.62,24,2022-06-18,CANCELADO
1641,11,68462.14,18.43,48,2023-02-19,VIGENTE
1642,752,105753.72,30.45,24,2024-08-11,VIGENTE
1643,705,83876.89,21.46,60,2026-01-30,VIGENTE
1644,906,34329.56,25.0,36,2022-04-27,VIGENTE
1645,618,48914.1,14.72,60,2022-07-04,VIGENTE
1646,755,140116.86,16.86,36,2021-04-18,VIGENTE
1647,853,39961.65,19.4,18,2024-12-14,VIGENTE
1648,12,181893.75,39.09,24,2024-07-16,VIGENTE
1649,998,52211.3,15.51,24,2023-06-26,CANCELADO
1650,694,25203.92,40.59,60,2025-02-01,VIGENTE
1651,264,184803.99,42.42,12,2021-09-15,VIGENTE
1652,764,31098.12,9.06,48,2025-12-06,VIGENTE
1653,393,46357.81,33.36,48,2021-12-18,VIGENTE
1654,127,173077.63,15.18,24,2024-05-03,CANCELADO
1655,199,73101.74,12.28,18,2021-04-23,MOROSO
1656,383,90926.42,25.29,36,2023-08-17,VIGENTE
1657,173,24288.84,14.78,48,2024-06-14,CANCELADO
1658,647,155515.77,31.13,48,2024-08-18,VIGENTE
1659,870,39121.86,30.0,48,2022-07-25,VIGENTE
1660,497,6905.27,39.66,18,2022-03-11,MOROSO
1661,104,59154.57,44.74,12,2023-06-17,MOROSO
1662,986,4057.54,13.26,18,2022-04-08,MOROSO
1663,33,19514.05,31.82,48,2025-07-29,VIGENTE
1664,562,129509.74,44.91,36,2024-09-25,CANCELADO
1665,478,189784.42,28.35,12,2021-07-11,VIGENTE
1666,294,13868.3,31.22,18,2024-01-12,VIGENTE
1667,269,71483.65,34.91,6,2025-10-20,VIGENTE
1668,359,151175.81,26.17,48,2025-10-18,VIGENTE
1669,188,172057.64,37.27,36,2024-03-31,CANCELADO
1670,434,194356.94,39.39,48,2022-07-15,VIGENTE
1671,845,7320.42,26.63,24,2023-10-12,CANCELADO
1672,984,190698.63,38.61,60,2024-07-24,CANCELADO
1673,491,25973.21,35.57,60,2021-07-31,VIGENTE
1674,780,95722.08,12.4,6,2023-06-08,CANCELADO
1675,15,192631.14,41.48,24,2025-01-14,VIGENTE
1676,606,136908.46,10.8,60,2024-05-27,CANCELADO
1677,444,15448.05,13.25,24,2021-12-31,VIGENTE
1678,891,31295.82,18.95,48,2023-09-09,VIGENTE
1679,497,45808.13,12.46,12,2023-09-03,MOROSO
1680,894,71469.11,22.39,24,2023-10-08,MOROSO
1681,240,111773.96,38.25,60,2021-02-11,VIGENTE
1682,3,137382.17,23.45,60,2021-07-10,VIGENTE
1683,846,180044.63,22.69,18,2022-05-19,VIGENTE
1684,954,102312.16,21.72,24,2023-03-09,VIGENTE
1685,829,44944.16,34.16,18,2023-02-11,MOROSO
1686,937,18292.53,11.78,18,2024-02-27,VIGENTE
1687,641,86806.84,42.65,36,2024-12-14,CANCELADO
1688,270,38147.55,13.04,60,2025-12-04,VIGENTE
1689,130,181112.06,14.98,60,2024-05-30,CANCELADO
1690,675,117908.45,31.39,36,2024-05-19,VIGENTE
1691,948,48605.21,19.48,48,2024-11-06,CANCELADO
1692,191,194743.96,11.89,18,2024-11-07,VIGENTE
1693,573,113206.4,23.92,18,2021-04-23,CANCELADO
1694,49,134399.76,42.39,12,2021-07-03,CANCELADO
1695,206,187254.91,19.08,6,2024-04-29,VIGENTE
1696,738,101424.82,25.33,12,2023-08-25,CANCELADO
1697,442,41392.8,23.7,12,2024-05-17,VIGENTE
1698,436,108405.58,38.21,36,2024-09-01,VIGENTE
1699,757,124791.77,24.18,18,2022-05-14,VIGENTE
1700,497,12799.42,25.72,24,2025-07-10,VIGENTE
1701,989,26727.06,38.67,24,2023-12-17,MOROSO
1702,876,28518.45,38.56,24,2021-07-07,CANCELADO
1703,281,9898.98,44.58,48,2024-05-13,CANCELADO
1704,799,26434.03,25.79,48,2021-04-09,MOROSO
1705,660,45100.33,12.15,60,2023-01-25,MOROSO
1706,287,142565.0,35.4,36,2024-12-28,VIGENTE
1707,700,133418.41,28.81,6,2025-12-05,MOROSO
1708,762,114083.06,22.19,12,2025-05-15,CANCELADO
1709,119,63842.08,37.31,12,2024-06-17,VIGENTE
1710,573,50759.54,43.02,36,2024-04-02,CANCELADO
1711,249,68437.75,34.85,24,2023-11-30,MOROSO
1712,283,189995.81,26.73,18,2023-12-04,VIGENTE
1713,104,25901.89,23.58,60,2022-12-10,VIGENTE
1714,757,84687.53,31.23,24,2025-05-14,CANCELADO
1715,379,139541.84,25.44,18,2023-11-17,VIGENTE
1716,743,13514.07,28.37,36,2023-06-15,MOROSO
1717,981,128130.85,17.37,48,2023-11-01,VIGENTE
1718,888,106264.85,8.06,18,2021-03-28,VIGENTE
1719,231,116236.57,38.24,48,2024-09-07,VIGENTE
1720,403,52154.96,43.46,48,2022-01-23,MOROSO
1721,66,69459.83,19.03,24,2023-08-16,CANCELADO
1722,708,25013.5,21.69,36,2022-08-22,MOROSO
1723,710,172189.5,13.66,36,2024-08-27,MOROSO
1724,452,68682.84,43.84,36,2021-07-03,VIGENTE
1725,525,27775.01,11.03,60,2024-08-04,CANCELADO
1726,762,131832.33,29.29,36,2022-07-12,MOROSO
1727,894,173047.97,41.19,18,2024-12-14,VIGENTE
1728,29,54571.67,32.53,24,2026-01-27,VIGENTE
1729,771,155944.02,41.35,12,2023-06-15,VIGENTE
1730,993,129204.97,16.61,24,2021-07-05,CANCELADO
1731,169,121146.75,11.29,6,2021-09-15,VIGENTE
1732,959,39596.95,25.63,48,2025-05-19,CANCELADO
1733,620,69033.0,45.0,18,2025-03-30,VIGENTE
1734,260,168095.26,15.99,48,2022-12-06,MOROSO
1735,465,199341.17,8.78,60,2025-05-26,CANCELADO
1736,557,77580.94,23.73,24,2024-10-12,CANCELADO
1737,529,73887.72,11.21,12,2024-08-11,CANCELADO
1738,241,60798.81,20.9,36,2025-05-06,CANCELADO
1739,432,56888.58,25.42,36,2022-11-12,CANCELADO
1740,705,83060.91,15.69,24,2021-11-15,CANCELADO
1741,500,95682.59,29.83,24,2021-08-22,MOROSO
1742,464,132539.45,37.76,60,2024-11-26,VIGENTE
1743,67,153282.14,12.69,24,2022-09-27,VIGENTE
1744,888,21985.0,14.55,60,2023-08-16,VIGENTE
1745,464,14905.27,38.11,6,2024-05-18,VIGENTE
1746,677,169005.99,28.01,12,2024-08-11,CANCELADO
1747,641,130776.56,13.97,6,2021-07-23,VIGENTE
1748,273,12780.62,16.13,60,2025-11-28,VIGENTE
1749,52,168482.82,35.06,36,2022-01-07,MOROSO
1750,951,52144.53,42.97,24,2023-09-25,VIGENTE
1751,728,95756.39,36.18,60,2025-10-29,MOROSO
1752,209,95558.03,15.68,12,2023-05-29,MOROSO
1753,707,137644.03,27.19,24,2023-02-15,VIGENTE
1754,392,90600.83,34.06,36,2021-12-14,CANCELADO
1755,285,79409.03,12.14,60,2025-12-22,VIGENTE
1756,926,157817.05,22.16,48,2023-05-31,VIGENTE
1757,763,103430.75,28.27,60,2023-10-14,VIGENTE
1758,830,86652.01,17.0,60,2023-02-03,VIGENTE
1759,916,196778.22,15.98,48,2022-09-04,VIGENTE
1760,323,123815.11,19.01,36,2024-06-02,CANCELADO
1761,944,28598.46,15.75,18,2023-10-12,VIGENTE
1762,346,101124.07,10.14,36,2024-06-01,CANCELADO
1763,729,166195.78,14.62,36,2023-02-15,VIGENTE
1764,392,20123.91,10.05,24,2024-09-18,MOROSO
1765,67,67646.2,23.39,36,2026-01-24,VIGENTE
1766,128,187991.57,30.14,6,2024-10-06,VIGENTE
1767,371,126455.23,10.46,18,2022-10-21,VIGENTE
1768,827,123175.62,36.74,36,2025-09-03,VIGENTE
1769,819,78179.45,14.27,18,2022-03-04,CANCELADO
1770,503,92117.13,17.08,36,2023-05-18,MOROSO
1771,882,137905.53,9.57,60,2022-08-25,VIGENTE
1772,793,127394.44,31.8,60,2022-01-19,VIGENTE
1773,425,40366.85,32.23,18,2023-12-26,VIGENTE
1774,69,83214.88,44.13,12,2023-01-16,VIGENTE
1775,99,62068.02,39.0,6,2025-08-25,VIGENTE
1776,187,23658.47,18.83,24,2022-10-13,CANCELADO
1777,13,133642.72,9.59,18,2023-03-04,VIGENTE
1778,379,137049.33,30.02,60,2021-03-13,VIGENTE
1779,633,79680.38,10.05,18,2024-05-05,VIGENTE
1780,747,12048.29,34.92,18,2024-08-10,CANCELADO
1781,609,141906.68,16.46,24,2022-05-01,VIGENTE
1782,375,92371.26,32.78,6,2022-07-23,MOROSO
1783,277,109649.8,26.55,36,2025-04-01,MOROSO
1784,945,156635.03,10.57,18,2022-11-08,VIGENTE
1785,976,165061.09,32.19,18,2025-07-27,VIGENTE
1786,931,31272.88,19.87,18,2024-04-22,CANCELADO
1787,853,71103.27,33.57,24,2025-09-10,MOROSO
1788,122,159524.58,32.0,60,2021-03-12,VIGENTE
1789,652,49526.09,32.05,12,2024-11-27,VIGENTE
1790,65,172816.11,32.11,36,2021-12-02,VIGENTE
1791,582,145406.6,32.56,60,2024-01-23,MOROSO
1792,475,182344.92,36.71,60,2024-12-02,VIGENTE
1793,444,167562.27,34.2,60,2023-03-16,MOROSO
1794,678,46741.67,28.93,36,2022-01-28,VIGENTE
1795,206,133628.74,8.25,36,2024-10-23,VIGENTE
1796,82,149218.55,21.07,18,2025-05-18,VIGENTE
1797,815,46525.72,18.97,60,2023-07-08,CANCELADO
1798,634,15238.11,23.62,18,2023-04-07,CANCELADO
1799,29,73292.49,26.62,18,2022-06-28,VIGENTE
1800,731,197536.22,18.22,6,2024-07-29,VIGENTE
1801,198,25817.59,31.88,12,2021-10-08,VIGENTE
1802,179,94332.01,13.1,24,2023-05-04,CANCELADO
1803,589,199051.89,38.97,12,2024-03-19,CANCELADO
1804,686,78674.31,14.03,12,2022-06-26,VIGENTE
1805,191,4760.65,32.04,18,2021-02-24,VIGENTE
1806,177,142679.5,36.89,60,2024-05-18,VIGENTE
1807,473,65173.98,18.3,24,2025-07-25,MOROSO
1808,120,139276.53,28.79,6,2023-06-14,VIGENTE
1809,205,144132.19,13.6,6,2024-08-21,MOROSO
1810,695,142244.87,39.8,6,2024-10-21,CANCELADO
1811,199,61224.2,43.5,6,2025-11-09,VIGENTE
1812,436,148505.66,13.78,6,2023-03-15,MOROSO
1813,433,72876.3,42.03,60,2023-12-27,VIGENTE
1814,449,20777.86,34.06,12,2024-09-07,VIGENTE
1815,683,160817.13,19.2,36,2024-05-16,CANCELADO
1816,692,63190.9,15.9,18,2022-07-03,CANCELADO
1817,629,35241.55,20.33,36,2024-02-01,VIGENTE
1818,158,128948.62,17.42,60,2024-01-26,CANCELADO
1819,820,159558.6,37.7,18,2025-04-18,CANCELADO
1820,696,4581.43,30.66,60,2021-09-17,CANCELADO
1821,781,109244.89,13.5,6,2023-10-15,VIGENTE
1822,572,154515.1,22.79,12,2022-04-09,VIGENTE
1823,451,162753.84,21.32,12,2024-05-18,VIGENTE
1824,749,119870.31,21.53,48,2021-03-27,VIGENTE
1825,83,199165.65,13.28,12,2025-10-26,CANCELADO
1826,496,86797.36,37.61,18,2026-02-05,CANCELADO
1827,423,74230.38,15.94,18,2021-09-20,CANCELADO
1828,820,48555.7,9.61,48,2025-06-21,CANCELADO
1829,812,154776.69,18.92,6,2023-12-29,VIGENTE
1830,776,175967.01,23.63,60,2022-06-04,VIGENTE
1831,951,191720.72,31.38,48,2021-10-20,VIGENTE
1832,31,85619.34,39.34,18,2024-01-26,VIGENTE
1833,564,134293.9,10.54,48,2023-02-17,VIGENTE
1834,902,44182.58,29.17,60,2025-11-27,MOROSO
1835,656,8273.81,18.25,60,2023-06-11,VIGENTE
1836,399,70878.96,37.51,12,2023-11-27,CANCELADO
1837,800,18310.93,21.07,60,2024-03-19,VIGENTE
1838,713,166282.42,16.38,6,2022-02-05,VIGENTE
1839,331,55274.08,17.83,12,2024-10-12,VIGENTE
1840,208,199017.19,10.65,12,2022-09-30,CANCELADO
1841,883,164361.93,8.07,24,2022-11-24,VIGENTE
1842,599,3805.83,39.88,60,2024-08-13,CANCELADO
1843,358,66820.02,29.69,6,2023-01-06,CANCELADO
1844,697,96923.56,13.36,18,2023-12-22,MOROSO
1845,216,15776.11,29.37,36,2021-09-13,VIGENTE
1846,811,174277.81,32.61,48,2024-12-29,VIGENTE
1847,128,194900.13,32.25,48,2022-09-19,VIGENTE
1848,763,157507.47,9.13,6,2022-12-28,CANCELADO
1849,765,199168.63,9.31,24,2021-03-13,CANCELADO
1850,529,12426.86,8.48,60,2023-12-01,VIGENTE
1851,865,65784.63,10.32,12,2024-03-12,VIGENTE
1852,151,154082.63,8.18,12,2021-10-18,MOROSO
1853,470,43644.3,29.72,48,2024-09-21,MOROSO
1854,118,90807.71,35.5,18,2023-01-31,VIGENTE
1855,661,150155.24,12.14,18,2021-09-12,VIGENTE
1856,185,138402.97,21.75,48,2024-09-07,VIGENTE
1857,616,144572.04,21.66,18,2023-10-15,MOROSO
1858,344,67153.31,9.92,18,2025-01-12,CANCELADO
1859,104,93546.11,32.84,24,2025-05-19,VIGENTE
1860,109,179741.31,40.45,18,2021-05-09,VIGENTE
1861,125,87327.82,41.82,48,2026-01-04,CANCELADO
1862,130,192471.52,17.15,36,2024-06-03,VIGENTE
1863,759,108251.54,23.04,36,2025-03-17,VIGENTE
1864,21,115919.77,9.29,6,2025-07-14,VIGENTE
1865,374,25711.86,17.35,24,2021-09-05,VIGENTE
1866,863,39363.11,17.45,24,2025-02-16,VIGENTE
1867,964,49233.14,18.49,36,2023-01-13,MOROSO
1868,341,130366.88,10.22,36,2021-06-16,VIGENTE
1869,987,103002.59,19.47,36,2022-11-10,VIGENTE
1870,941,18369.2,43.22,6,2021-11-07,VIGENTE
1871,928,61950.11,8.52,24,2022-06-08,VIGENTE
1872,785,11974.41,10.13,60,2022-04-03,CANCELADO
1873,549,193582.54,28.51,18,2025-03-28,VIGENTE
1874,40,88995.44,34.38,36,2022-12-11,VIGENTE
1875,684,183474.64,12.52,60,2023-03-17,VIGENTE
1876,877,79356.69,10.83,48,2021-09-28,CANCELADO
1877,266,173650.55,14.45,24,2022-02-03,VIGENTE
1878,428,108278.03,21.47,48,2026-02-04,MOROSO
1879,114,176850.57,16.26,36,2022-04-12,CANCELADO
1880,805,118924.49,37.51,12,2023-08-14,VIGENTE
1881,863,173621.83,16.72,24,2025-03-30,VIGENTE
1882,999,48371.76,10.41,48,2025-12-30,CANCELADO
1883,676,130237.62,21.76,6,2024-08-01,CANCELADO
1884,914,142138.33,25.28,24,2022-01-22,MOROSO
1885,614,71274.68,40.22,48,2021-05-23,MOROSO
1886,404,60641.9,9.9,36,2021-03-17,CANCELADO
1887,35,112638.85,26.35,18,2023-06-16,CANCELADO
1888,992,191823.7,29.61,24,2025-03-24,VIGENTE
1889,119,170975.53,32.51,24,2023-01-29,CANCELADO
1890,45,193827.15,10.7,48,2025-03-30,VIGENTE
1891,89,138531.27,40.13,60,2026-01-05,VIGENTE
1892,688,11025.21,42.3,48,2023-05-15,VIGENTE
1893,407,4398.16,32.56,48,2025-10-28,CANCELADO
1894,947,98134.7,44.72,24,2021-10-03,VIGENTE
1895,312,97692.11,33.34,36,2023-02-18,VIGENTE
1896,28,44937.25,12.28,18,2023-04-12,VIGENTE
1897,652,72762.33,24.36,12,2025-01-15,VIGENTE
1898,413,93315.16,34.66,48,2024-11-15,VIGENTE
1899,421,194496.97,36.7,36,2024-10-26,VIGENTE
1900,664,79103.34,26.06,60,2022-09-29,VIGENTE
1901,608,91718.99,25.5,60,2024-05-11,VIGENTE
1902,739,160196.97,34.77,12,2022-06-05,CANCELADO
1903,996,138504.87,29.65,6,2022-01-03,VIGENTE
1904,536,9897.71,42.36,36,2025-02-03,VIGENTE
